資料日期,基金代碼,基金ISIN_CODE,基金名稱,基金種類,基金細項,投資區域,投資細項,計價幣別,基金總代理名稱,境外基金機構,淨值日期,最新淨值
20241207,BLKEBDUT,LU0827876821,貝萊德新興市場債券基金 D3 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,9.11
20241207,BLKEBHAU,LU0869650977,貝萊德歐元優質債券基金Hedged A2 美元,固定收益型,政府債,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,13.74
20241207,BLKEBHUD,LU0869640077,貝萊德歐元優質債券基金 Hedged D2 美元,固定收益型,政府債,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,14.35
20241207,BLKEBIAU,LU1808491812,貝萊德歐元優質債券基金 Hedged I4美元,固定收益型,政府債,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.63
20241207,BLKEDUHT,LU0827890574,貝萊德歐洲基金 Hedged D2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,31.2
20241207,BLKEEDUT,LU0827876581,貝萊德新興歐洲基金 D2 美元,股票型,一般型,區域,新興歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20220228,68.33
20241207,BLKEEVAU,LU2719174224,貝萊德新興市場中國除外基金 A2 美元,股票型,一般型,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,77
20241207,BLKEEVDU,LU2719175031,貝萊德新興市場中國除外基金 D2 美元,股票型,一般型,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,87.79
20241207,BLKEFAUT,LU0526926950,貝萊德歐洲基金Hedged A2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,32.33
20241207,BLKEFIUH,LU1438596576,貝萊德歐洲基金 Hedged I2美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,25.16
20241207,BLKEMBAU,LU0764617162,貝萊德新興市場債券基金 A6 美元 (穩定配息),固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,7.27
20241207,BLKEMBIU,LU1180455567,貝萊德新興市場債券基金 I2 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,20.78
20241207,BLKEMBUI,LU1806518293,貝萊德新興市場債券基金 I4 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,9.04
20241207,BLKEMDUH,LU1185942403,貝萊德歐元市場基金 Hedged D2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,23.81
20241207,BLKEUDIU,LU1376384100,貝萊德歐元優質債券基金 Hedged I2 美元,固定收益型,政府債,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,12.27
20241207,BLKEUMAU,LU0969580488,貝萊德歐元市場基金 Hedged A2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,25.1
20241207,BLKEUMUT,LU0827878280,貝萊德歐元市場基金 D2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,55.39
20241207,BLKEVAUH,LU1023061473,貝萊德歐洲價值型基金Hedged A2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,21.63
20241207,BLKEVICH,LU1153585531,貝萊德歐洲價值型基金 Hedged D2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,23.82
20241207,BLKEVPMA,LU0171281750,貝萊德歐洲價值型基金 A2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,111.32
20241207,BLKGCBAU,LU0297942194,貝萊德環球企業債券基金 A2 美元,固定收益型,投資級公司債(企業債),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,15.38
20241207,BLKGCBDU,LU0326960662,貝萊德環球企業債券基金 D2 美元,固定收益型,投資級公司債(企業債),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,16.53
20241207,BLKGCBIU,LU1181254019,貝萊德環球企業債券基金 I2 美元,固定收益型,投資級公司債(企業債),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,12.78
20241207,BLKGCOAU,LU0788109634,貝萊德環球企業債券基金 A6 美元 (穩定配息),固定收益型,投資級公司債(企業債),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,9.92
20241207,BLKGCOBU,LU2776655222,貝萊德環球企業債券基金B10美元(總報酬穩定配息),固定收益型,投資級公司債(企業債),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.11
20241207,BLKGCOUA,LU2708803122,貝萊德環球企業債券基金A10美元(總報酬穩定配息),固定收益型,投資級公司債(企業債),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.37
20241207,BLKGDAAU,LU0238689110,貝萊德環球動力股票基金A2美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,36.43
20241207,BLKGDUDT,LU0368268198,貝萊德環球動力股票基金 D2 美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,41.25
20241207,BLKGEAAU,LU2533723628,貝萊德全球股票收益基金A10美元(總報酬穩定配息),股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,11.67
20241207,BLKGEAUT,LU0545039389,貝萊德全球股票收益基金 A2 美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,25.2
20241207,BLKGEDUT,LU0545039975,貝萊德全球股票收益基金 D2 美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,27.99
20241207,BLKGEEAU,LU1116320737,貝萊德全球智慧數據股票入息基金 A6 美元 (穩定配息),股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,9.2
20241207,BLKGEEBU,LU2776654175,貝萊德全球智慧數據股票入息基金B6美元(穩定配息）,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.63
20241207,BLKGEEIU,LU1630945258,貝萊德全球智慧數據股票入息基金I3美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,11.51
20241207,BLKGEIAU,LU0738911758,貝萊德全球股票收益基金 A6 美元 (穩定配息),股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,17.05
20241207,BLKGEUDT,LU0368268602,貝萊德全球智慧數據股票入息基金 D2 美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,25.69
20241207,BLKGGIUT,LU1567964413,貝萊德環球政府債券基金 I2 美元,固定收益型,政府債,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,11.2
20241207,BLKGHAHU,LU0764618640,貝萊德環球非投資等級債券基金 A6 美元  (穩定配息),固定收益型,非投資等級債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,6.02
20241207,BLKGHYUA,LU2725777812,貝萊德環球非投資等級債券基金 A10 美元(總報酬穩定配息)　,固定收益型,非投資等級債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.16
20241207,BLKGHYUS,LU0764819032,貝萊德環球非投資等級債券基金I3美元,固定收益型,非投資等級債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,9.87
20241207,BLKGHYUT,LU0827882126,貝萊德環球非投資等級債券基金 D3 美元,固定收益型,非投資等級債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,7.62
20241207,BLKGIUAT,LU0425308243,貝萊德全球通膨連結債券基金 A3 美元,固定收益型,通膨聯繫債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,16.05
20241207,BLKGIUDT,LU0448666684,貝萊德全球通膨連結債券基金 D2 美元,固定收益型,通膨聯繫債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,17.53
20241207,BLKGLHIU,LU2616041161,貝萊德環球前瞻股票基金I2美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,13.18
20241207,BLKGLMLA,LU0072462426,貝萊德環球資產配置基金 A2 美元,平衡型(混合型),平衡型(混合型),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,81.96
20241207,BLKGLMUA,LU2637965356,貝萊德環球資產配置基金 A10 美元 (總報酬穩定配息),平衡型(混合型),平衡型(混合型),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.63
20241207,BLKGLMUB,LU2776654092,貝萊德環球資產配置基金B10美元(總報酬穩定配息),平衡型(混合型),平衡型(混合型),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,10.17
20241207,BLKGOUDT,LU0368270509,貝萊德環球前瞻股票基金 D2 美元,股票型,一般型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,114.36
20241207,BLKGRAUH,LU0969580561,貝萊德歐洲特別時機基金Hedged A2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,28.11
20241207,BLKGREDU,LU1078072763,貝萊德歐洲特別時機基金 Hedged D2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,27.45
20241207,BLKGREXA,LU0171276677,貝萊德歐洲特別時機基金 A2 美元,股票型,一般型,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,69.27
20241207,BLKGRFIU,LU1495983162,貝萊德美國增長型基金 I2 美元,股票型,一般型,區域,北美,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,35.57
20241207,BLKGRODT,LU0341380367,貝萊德美國增長型基金 D2 美元,股票型,一般型,區域,北美,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,56.3
20241207,BLKGROWM,LU0097036916,貝萊德美國增長型基金 A2 美元,股票型,一般型,區域,北美,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,49.59
20241207,BLKGSDUT,LU0724617971,貝萊德智慧數據永續環球小型企業基金 D2 美元,股票型,中小型,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,187.81
20241207,BLKGWADU,LU0297941972,貝萊德世界債券基金 D2 美元,固定收益型,政府債,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,87.65
20241207,BLKHYAUT,LU0822668108,貝萊德美元非投資等級債券基金 I2美元,固定收益型,非投資等級債券,區域,北美,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,18.84
20241207,BLKHYHDT,LU0592702061,貝萊德美元非投資等級債券基金 D3 美元,固定收益型,非投資等級債券,區域,北美,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,9.57
20241207,BLKICAGT,LU0368249560,貝萊德環球資產配置基金 I2 美元,平衡型(混合型),平衡型(混合型),全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,93.91
20241207,BLKICAJT,LU0369584726,貝萊德環球非投資等級債券基金I2美元,固定收益型,非投資等級債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,35.02
20241207,BLKICANT,LU0368250220,貝萊德美國靈活股票基金 I2 美元,股票型,一般型,區域,北美,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,48.65
20241207,BLKICATT,LU0368252358,貝萊德世界黃金基金 I2 美元,股票型,黃金貴金屬,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,49.85
20241207,BLKICAWT,LU0368260294,貝萊德世界礦業基金I2美元,股票型,天然資源,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,72.33
20241207,BLKICLUT,LU0520955575,貝萊德新興市場當地債券基金 I2 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,26.25
20241207,BLKICNUT,LU0534476519,貝萊德永續能源基金 I2 美元,股票型,替代能源,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,19.09
20241207,BLKJBXAA,LU0172748641,貝萊德歐元優質債券基金 A3 美元,固定收益型,政府債,區域,已開發歐洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,19.22
20241207,BLKJHXAA,LU0172401969,貝萊德環球非投資等級債券基金 A3 美元,固定收益型,非投資等級債券,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,7.59
20241207,BLKJSCOA,LU0931342652,貝萊德日本特別時機基金 Hedged A2 美元,股票型,中小型,單一國家,日本,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,25.04
20241207,BLKJSDUT,LU0827883108,貝萊德日本特別時機基金 D2 美元,股票型,中小型,單一國家,日本,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,86.91
20241207,BLKJUBAA,LU0172412149,貝萊德環球政府債券基金 A3 美元,固定收益型,政府債,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,19.81
20241207,BLKJUBCC,LU0172412495,貝萊德環球政府債券基金 C3 美元,固定收益型,政府債,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,19.19
20241207,BLKJVDUT,LU0827883520,貝萊德日本靈活股票基金 D2 美元,股票型,一般型,單一國家,日本,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,22.82
20241207,BLKJWBAA,LU0184696853,貝萊德世界債券基金 A3 美元,固定收益型,政府債,全球,已開發市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,53.79
20241207,BLKLAAUD,LU0252970081,貝萊德拉丁美洲基金 D2 美元,股票型,一般型,區域,新興拉丁美洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,65.68
20241207,BLKLAPMA,LU0072463663,貝萊德拉丁美洲基金 A2 美元,股票型,一般型,區域,新興拉丁美洲,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,57.36
20241207,BLKLESUA,LU0278470058,貝萊德新興市場當地債券基金 A2 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,23.89
20241207,BLKLESUF,LU0278470132,貝萊德新興市場當地債券基金 A3 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,2.94
20241207,BLKLESUT,LU0383940458,貝萊德新興市場當地債券基金 D2 美元,固定收益型,新興市場債,全球,新興市場,美元,貝萊德證券投資信託股份有限公司 ,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,20241205,26.02
